rama_ciencias,codigo_carrera,carrera,entidad,Matricula_Total,Matricula_Mujeres,Matricula_Hombres,Diferencia_Genero,Curso_Academico,Ano_Inicio_Curso
Ciencias Agropecuarias,41500.0,AGRONOMÍA,UNAH,357.0,167.0,190.0,-23.0,2019-2020,2019
Ciencias Agropecuarias,41500.0,AGRONOMÍA,UNAH,336.0,170.0,166.0,4.0,2020-2021,2020
Ciencias Agropecuarias,41500.0,AGRONOMÍA,UNAH,340.0,178.0,162.0,16.0,2021-2022,2021
Ciencias Agropecuarias,41500.0,AGRONOMÍA,UNAH,249.0,126.0,123.0,3.0,2022-2023,2022
Ciencias Agropecuarias,41500.0,AGRONOMÍA,UNAH,158.0,76.0,82.0,-6.0,2023-2024,2023
Ciencias Agropecuarias,41500.0,AGRONOMÍA,UNAH,122.0,50.0,72.0,-22.0,2024-2025,2024
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Técnicas,11300.0,ARQUITECTURA Y URBANISMO,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Naturales y Matemáticas,22600.0,BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Naturales y Matemáticas,22500.0,BIOQUÍMICA Y BIOLOGÍA MOLECULAR,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Naturales y Matemáticas,22001.0,CIENCIA DE DATOS,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Naturales y Matemáticas,22801.0,CIENCIAS ALIMENTARIAS,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Naturales y Matemáticas,63300.0,CIENCIAS DE LA COMPUTACIÓN,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,1.0,1.0,0.0,1.0,2015-2016,2015
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Sociales y Humanísticas,64102.0,CIENCIAS DE LA INFORMACIÓN,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Naturales y Matemáticas,22900.0,CIENCIAS FARMACÉUTICAS,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,1.0,1.0,0.0,1.0,2015-2016,2015
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Sociales y Humanísticas,63500.0,COMUNICACIÓN SOCIAL,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,331.0,251.0,80.0,171.0,2015-2016,2015
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,421.0,324.0,97.0,227.0,2016-2017,2016
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,350.0,273.0,77.0,196.0,2017-2018,2017
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,362.0,281.0,81.0,200.0,2019-2020,2019
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,417.0,336.0,81.0,255.0,2020-2021,2020
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,470.0,389.0,81.0,308.0,2021-2022,2021
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,346.0,282.0,64.0,218.0,2022-2023,2022
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,291.0,220.0,71.0,149.0,2023-2024,2023
Ciencias Económicas,51900.0,CONTABILIDAD Y FINANZAS,UNAH,279.0,208.0,71.0,137.0,2024-2025,2024
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,60.0,13.0,47.0,-34.0,2015-2016,2015
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,377.0,129.0,248.0,-119.0,2016-2017,2016
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,454.0,131.0,323.0,-192.0,2017-2018,2017
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,854.0,249.0,605.0,-356.0,2019-2020,2019
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,1018.0,324.0,694.0,-370.0,2020-2021,2020
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,1058.0,345.0,713.0,-368.0,2021-2022,2021
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,853.0,300.0,553.0,-253.0,2022-2023,2022
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,743.0,266.0,477.0,-211.0,2023-2024,2023
Ciencias de la Cultura Física y el Deporte,90300.0,CULTURA FÍSICA,UNAH,674.0,253.0,421.0,-168.0,2024-2025,2024
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,298.0,214.0,84.0,130.0,2015-2016,2015
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,316.0,226.0,90.0,136.0,2016-2017,2016
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,314.0,236.0,78.0,158.0,2017-2018,2017
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,353.0,287.0,66.0,221.0,2019-2020,2019
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,402.0,320.0,82.0,238.0,2020-2021,2020
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,380.0,309.0,71.0,238.0,2021-2022,2021
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,325.0,271.0,54.0,217.0,2022-2023,2022
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,266.0,223.0,43.0,180.0,2023-2024,2023
Ciencias Sociales y Humanísticas,63400.0,DERECHO,UNAH,218.0,191.0,27.0,164.0,2024-2025,2024
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Técnicas,11500.0,DISEÑO DE COMUNICACIÓN VISUAL,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Técnicas,11401.0,DISEÑO INDUSTRIAL,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Económicas,51800.0,ECONOMÍA,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,10.0,9.0,1.0,8.0,2015-2016,2015
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,40.0,34.0,6.0,28.0,2016-2017,2016
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,47.0,42.0,5.0,37.0,2017-2018,2017
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,107.0,92.0,15.0,77.0,2019-2020,2019
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,106.0,94.0,12.0,82.0,2020-2021,2020
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,109.0,87.0,22.0,65.0,2021-2022,2021
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,103.0,80.0,23.0,57.0,2022-2023,2022
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,42.0,30.0,12.0,18.0,2023-2024,2023
Ciencias Pedagógicas,74900.0,EDUCACIÓN  ESPAÑOL-LITERATURA,UNAH,32.0,17.0,15.0,2.0,2024-2025,2024
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,74700.0,EDUCACIÓN  LABORAL-INFORMÁTICA,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,27.0,26.0,1.0,25.0,2015-2016,2015
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,109.0,98.0,11.0,87.0,2016-2017,2016
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,115.0,106.0,9.0,97.0,2017-2018,2017
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,185.0,173.0,12.0,161.0,2019-2020,2019
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,208.0,195.0,13.0,182.0,2020-2021,2020
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,232.0,217.0,15.0,202.0,2021-2022,2021
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,185.0,174.0,11.0,163.0,2022-2023,2022
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,146.0,140.0,6.0,134.0,2023-2024,2023
Ciencias Pedagógicas,73600.0,EDUCACIÓN  PEDAGOGÍA PSICOLOGÍA,UNAH,162.0,150.0,12.0,138.0,2024-2025,2024
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,1.0,0.0,1.0,-1.0,2015-2016,2015
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,18.0,10.0,8.0,2.0,2016-2017,2016
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,6.0,4.0,2.0,2.0,2017-2018,2017
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,4.0,3.0,1.0,2.0,2019-2020,2019
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,4.0,3.0,1.0,2.0,2020-2021,2020
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,73500.0,EDUCACIÓN AGROPECUARIA,UNAH,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,17.0,16.0,1.0,15.0,2017-2018,2017
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,39.0,25.0,14.0,11.0,2019-2020,2019
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,49.0,28.0,21.0,7.0,2020-2021,2020
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,41.0,22.0,19.0,3.0,2021-2022,2021
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,45.0,23.0,22.0,1.0,2022-2023,2022
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,23.0,12.0,11.0,1.0,2023-2024,2023
Ciencias Pedagógicas,75000.0,EDUCACIÓN ARTÍSTICA,UNAH,18.0,9.0,9.0,0.0,2024-2025,2024
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,45.0,35.0,10.0,25.0,2016-2017,2016
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,63.0,47.0,16.0,31.0,2017-2018,2017
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,67.0,52.0,15.0,37.0,2019-2020,2019
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,75.0,51.0,24.0,27.0,2020-2021,2020
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,60.0,39.0,21.0,18.0,2021-2022,2021
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,47.0,30.0,17.0,13.0,2022-2023,2022
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,29.0,15.0,14.0,1.0,2023-2024,2023
Ciencias Pedagógicas,75300.0,EDUCACIÓN BIOLOGÍA,UNAH,16.0,10.0,6.0,4.0,2024-2025,2024
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,74600.0,EDUCACIÓN BIOLOGÍA-GEOGRAFÍA,UNAH,0.0,0.0,0.0,0.0,2023-2024,2023
